,id,original_title,genre
808,60855,Double Happiness,Comedy
809,60855,Double Happiness,Romance
810,236,Muriel's Wedding,Drama
811,236,Muriel's Wedding,Comedy
812,236,Muriel's Wedding,Romance
813,48287,The Baby-Sitters Club,Comedy
814,48287,The Baby-Sitters Club,Drama
815,48287,The Baby-Sitters Club,Family
816,3049,Ace Ventura: Pet Detective,Comedy
817,3049,Ace Ventura: Pet Detective,Mystery
818,2759,"The Adventures of Priscilla, Queen of the Desert",Drama
819,2759,"The Adventures of Priscilla, Queen of the Desert",Comedy
820,12635,Backbeat,Drama
821,12635,Backbeat,Music
822,10497,Bitter Moon,Thriller
823,10497,Bitter Moon,Drama
824,10497,Bitter Moon,Romance
825,11382,Bullets Over Broadway,Action
826,11382,Bullets Over Broadway,Comedy
827,11382,Bullets Over Broadway,Thriller
828,9331,Clear and Present Danger,Action
829,9331,Clear and Present Danger,Drama
830,9331,Clear and Present Danger,Thriller
831,10731,The Client,Drama
832,10731,The Client,Thriller
833,10731,The Client,Crime
834,10731,The Client,Mystery
835,10464,"Corrina, Corrina",Comedy
836,10464,"Corrina, Corrina",Drama
837,10464,"Corrina, Corrina",Family
838,10464,"Corrina, Corrina",Romance
839,34152,Crooklyn,Comedy
840,34152,Crooklyn,Drama
841,9495,The Crow,Fantasy
842,9495,The Crow,Action
843,9495,The Crow,Thriller
844,29973,Cobb,Drama
845,888,The Flintstones,Fantasy
846,888,The Flintstones,Comedy
847,888,The Flintstones,Family
848,13,Forrest Gump,Comedy
849,13,Forrest Gump,Drama
850,13,Forrest Gump,Romance
851,712,Four Weddings and a Funeral,Comedy
852,712,Four Weddings and a Funeral,Drama
853,712,Four Weddings and a Funeral,Romance
854,16295,Higher Learning,Romance
855,16295,Higher Learning,Drama
856,16295,Higher Learning,Crime
857,48992,I Like It Like That,Comedy
858,48992,I Like It Like That,Drama
859,48992,I Like It Like That,Romance
860,10879,I Love Trouble,Action
861,10879,I Love Trouble,Comedy
862,10879,I Love Trouble,Romance
863,10660,It Could Happen to You,Comedy
864,10660,It Could Happen to You,Drama
865,10660,It Could Happen to You,Romance
866,10714,The Jungle Book,Adventure
867,10714,The Jungle Book,Drama
868,10714,The Jungle Book,Family
869,41647,Die Macht der Bilder: Leni Riefenstahl,Documentary
870,41647,Die Macht der Bilder: Leni Riefenstahl,Foreign
871,8587,The Lion King,Family
872,8587,The Lion King,Animation
873,8587,The Lion King,Drama
874,1689,Little Buddha,Drama
875,1689,Little Buddha,History
876,11596,New Nightmare,Horror
877,11596,New Nightmare,Thriller
878,11596,New Nightmare,Mystery
879,11596,New Nightmare,Fantasy
880,854,The Mask,Romance
881,854,The Mask,Comedy
882,854,The Mask,Crime
883,854,The Mask,Fantasy
884,9359,Maverick,Action
885,9359,Maverick,Adventure
886,9359,Maverick,Comedy
887,9359,Maverick,Drama
888,9359,Maverick,Western
889,23333,Mrs. Parker and the Vicious Circle,Drama
890,36593,The Naked Gun 33⅓: The Final Insult,Comedy
891,36593,The Naked Gun 33⅓: The Final Insult,Crime
892,12280,The Paper,Comedy
893,12280,The Paper,Drama
894,2788,Reality Bites,Drama
895,10427,Red Rock West,Crime
896,10427,Red Rock West,Drama
897,10427,Red Rock West,Thriller
898,11011,Ri¢hie Ri¢h,Comedy
899,11011,Ri¢hie Ri¢h,Family
900,49803,Safe Passage,Drama
901,8987,The River Wild,Action
902,8987,The River Wild,Adventure
903,8987,The River Wild,Crime
904,8987,The River Wild,Thriller
905,1637,Speed,Action
906,1637,Speed,Adventure
907,1637,Speed,Crime
908,15128,Speechless,Comedy
909,15128,Speechless,Romance
910,8831,Timecop,Thriller
911,8831,Timecop,Science Fiction
912,8831,Timecop,Action
913,8831,Timecop,Crime
914,36955,True Lies,Action
915,36955,True Lies,Thriller
916,10449,When a Man Loves a Woman,Drama
917,10449,When a Man Loves a Woman,Romance
918,10395,Wolf,Fantasy
919,12160,Wyatt Earp,Drama
920,12160,Wyatt Earp,Action
921,12160,Wyatt Earp,Western
922,40480,Bad Company,Action
923,40480,Bad Company,Crime
924,40480,Bad Company,Romance
925,40480,Bad Company,Thriller
926,52038,A Man of No Importance,Comedy
927,52038,A Man of No Importance,Drama
928,29444,S.F.W.,Comedy
929,29444,S.F.W.,Drama
930,26352,A Low Down Dirty Shame,Action
931,26352,A Low Down Dirty Shame,Comedy
932,26352,A Low Down Dirty Shame,Crime
933,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",Drama
934,41580,Le colonel Chabert,Drama
935,315,"Faster, Pussycat! Kill! Kill!",Action
936,315,"Faster, Pussycat! Kill! Kill!",Crime
937,22067,Jason's Lyric,Crime
938,22067,Jason's Lyric,Drama
939,22067,Jason's Lyric,Romance
940,18242,The Secret Adventures of Tom Thumb,Animation
941,18242,The Secret Adventures of Tom Thumb,Science Fiction
942,11667,Street Fighter,Action
943,11667,Street Fighter,Adventure
944,11667,Street Fighter,Thriller
945,32502,Coldblooded,Action
946,32502,Coldblooded,Comedy
948,28732,Fall Time,Action
949,28732,Fall Time,Adventure
950,28732,Fall Time,Crime
951,28732,Fall Time,Drama
952,28732,Fall Time,Thriller
953,75555,The Fear,Horror
954,75555,The Fear,Thriller
955,42981,Frank and Ollie,Documentary
956,278939,Girl in the Cadillac,Romance
957,278939,Girl in the Cadillac,Adventure
958,278939,Girl in the Cadillac,Crime
959,278939,Girl in the Cadillac,Drama
960,291731,Homage,Thriller
961,291731,Homage,Drama
962,226229,Mirage,Action
963,226229,Mirage,Thriller
964,203119,Open Season,Comedy
966,316098,Brother Minister: The Assassination of Malcolm X,Documentary
967,8011,Highlander III: The Sorcerer,Action
968,8011,Highlander III: The Sorcerer,Fantasy
969,8011,Highlander III: The Sorcerer,Science Fiction
971,2654,In the Mouth of Madness,Horror
972,2654,In the Mouth of Madness,Mystery
973,2654,In the Mouth of Madness,Thriller
974,18069,8 Seconds,Drama
975,18069,8 Seconds,Romance
976,19092,Above the Rim,Crime
977,19092,Above the Rim,Drama
978,2758,Addams Family Values,Comedy
979,2758,Addams Family Values,Family
980,2758,Addams Family Values,Fantasy
981,38129,Martin Lawrence: You So Crazy,Comedy
982,10436,The Age of Innocence,Drama
983,10436,The Age of Innocence,Romance
984,13595,Airheads,Comedy
985,13595,Airheads,Crime
986,13595,Airheads,Music
987,46094,The Air Up There,Comedy
988,46094,The Air Up There,Family
989,9409,Another Stakeout,Action
990,9409,Another Stakeout,Comedy
991,11853,Bad Girls,Action
992,11853,Bad Girls,Adventure
993,11853,Bad Girls,Comedy
994,11853,Bad Girls,Drama
995,11853,Bad Girls,Western
996,16771,Barcelona,Comedy
997,16771,Barcelona,Drama
998,16771,Barcelona,Romance
999,46924,Being Human,Drama
1000,46924,Being Human,Comedy
1001,46924,Being Human,Fantasy
1002,11041,The Beverly Hillbillies,Comedy
1003,306,Beverly Hills Cop III,Action
1004,306,Beverly Hills Cop III,Comedy
1005,306,Beverly Hills Cop III,Crime
1006,14522,Black Beauty,Action
1007,14522,Black Beauty,Adventure
1008,14522,Black Beauty,Drama
1009,14522,Black Beauty,Family
1010,26203,Blink,Mystery
1011,26203,Blink,Crime
1012,26203,Blink,Drama
1013,26203,Blink,Thriller
1014,178,Blown Away,Drama
1015,178,Blown Away,Action
1016,178,Blown Away,Thriller
1017,19819,Blue Chips,Drama
1018,57834,Blue Sky,Drama
1019,57834,Blue Sky,Romance
1020,4722,Body Snatchers,Horror
1021,4722,Body Snatchers,Science Fiction
1022,4722,Body Snatchers,Thriller
1023,18215,Boxing Helena,Drama
1024,18215,Boxing Helena,Romance
1025,1607,A Bronx Tale,Drama
1026,1607,A Bronx Tale,Crime
1027,26391,Cabin Boy,Comedy
1028,117553,Calendar Girl,Drama
1029,117553,Calendar Girl,Comedy
1030,6075,Carlito's Way,Action
1031,6075,Carlito's Way,Crime
1032,6075,Carlito's Way,Drama
1033,6075,Carlito's Way,Thriller
1034,11310,City Slickers II: The Legend of Curly's Gold,Action
1035,11310,City Slickers II: The Legend of Curly's Gold,Comedy
1036,11310,City Slickers II: The Legend of Curly's Gold,Drama
1037,11310,City Slickers II: The Legend of Curly's Gold,Western
1038,18658,Clean Slate,Comedy
1039,18658,Clean Slate,Thriller
1040,18658,Clean Slate,Mystery
1041,9350,Cliffhanger,Action
1042,9350,Cliffhanger,Adventure
1043,9350,Cliffhanger,Thriller
1044,9612,Coneheads,Comedy
1045,9612,Coneheads,Science Fiction
1046,9612,Coneheads,Family
1047,2124,Color of Night,Drama
1048,2124,Color of Night,Mystery
1049,2124,Color of Night,Romance
1050,2124,Color of Night,Thriller
1051,26261,Cops & Robbersons,Action
1052,26261,Cops & Robbersons,Comedy
1053,26261,Cops & Robbersons,Family
1054,19176,The Cowboy Way,Western
1055,19176,The Cowboy Way,Action
1056,19176,The Cowboy Way,Comedy
1057,49299,Dangerous Game,Drama
1058,11566,Dave,Comedy
1059,9571,Dazed and Confused,Comedy
1060,9571,Dazed and Confused,Drama
1061,9739,Demolition Man,Crime
1062,9739,Demolition Man,Action
1063,9739,Demolition Man,Science Fiction
1064,24257,The Endless Summer 2,Documentary
1065,34444,Even Cowgirls Get the Blues,Western
1066,34444,Even Cowgirls Get the Blues,Drama
1067,34444,Even Cowgirls Get the Blues,Comedy
1068,34444,Even Cowgirls Get the Blues,Romance
1069,26141,Fatal Instinct,Comedy
1070,10997,霸王别姬,Drama
1071,50463,The Favor,Drama
1072,50463,The Favor,Comedy
1073,50463,The Favor,Romance
1074,10443,Fearless,Drama
1075,20239,Fear of a Black Hat,Comedy
1076,16297,With Honors,Comedy
1077,16297,With Honors,Drama
1078,18551,Flesh and Bone,Drama
1079,18551,Flesh and Bone,Mystery
1080,18551,Flesh and Bone,Romance
1081,25440,Widows' Peak,Comedy
1082,25440,Widows' Peak,Thriller
1083,25440,Widows' Peak,Mystery
1084,25440,Widows' Peak,Romance
1085,25440,Widows' Peak,Foreign
1086,9024,For Love or Money,Comedy
1087,9024,For Love or Money,Romance
1088,37233,The Firm,Drama
1089,37233,The Firm,Mystery
1090,37233,The Firm,Thriller
1091,1634,Free Willy,Family
1092,1634,Free Willy,Adventure
1093,13815,Fresh,Crime
1094,13815,Fresh,Drama
1095,13815,Fresh,Thriller
1096,5503,The Fugitive,Adventure
1097,5503,The Fugitive,Action
1098,5503,The Fugitive,Thriller
1099,5503,The Fugitive,Crime
1100,5503,The Fugitive,Mystery
1101,35588,Geronimo: An American Legend,History
1102,35588,Geronimo: An American Legend,Action
1103,35588,Geronimo: An American Legend,Drama
1104,35588,Geronimo: An American Legend,Western
1105,2087,The Getaway,Drama
1106,2087,The Getaway,Action
1107,2087,The Getaway,Thriller
1108,41579,Getting Even with Dad,Family
1109,41579,Getting Even with Dad,Comedy
1110,41579,Getting Even with Dad,Crime
1111,18620,Go Fish,Drama
1112,18620,Go Fish,Romance
1113,41006,A Good Man in Africa,Comedy
1114,41006,A Good Man in Africa,Drama
1115,4916,Guilty as Sin,Drama
1116,4916,Guilty as Sin,Thriller
1117,2019,Hard Target,Action
1118,2019,Hard Target,Adventure
1119,2019,Hard Target,Crime
1120,2019,Hard Target,Thriller
1121,31642,Heaven & Earth,History
1122,31642,Heaven & Earth,War
1123,31642,Heaven & Earth,Action
1124,31642,Heaven & Earth,Drama
1125,9255,Hot Shots! Part Deux,Action
1126,9255,Hot Shots! Part Deux,Comedy
1127,9255,Hot Shots! Part Deux,War
1128,26271,Live Nude Girls,Comedy
1129,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Drama
1130,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Comedy
1131,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Romance
1132,2259,The House of the Spirits,Romance
1133,2259,The House of the Spirits,Drama
1134,16097,House Party 3,Comedy
1135,11934,The Hudsucker Proxy,Comedy
1136,11934,The Hudsucker Proxy,Drama
1137,106143,I'll Do Anything,Comedy
1138,106143,I'll Do Anything,Drama
1139,12475,In the Army Now,Comedy
1140,9386,In the Line of Fire,Action
1141,9386,In the Line of Fire,Drama
1142,9386,In the Line of Fire,Thriller
1143,9386,In the Line of Fire,Crime
1144,9386,In the Line of Fire,Mystery
1145,7984,In the Name of the Father,Drama
1146,59930,The Inkwell,Comedy
1147,59930,The Inkwell,Drama
1148,59930,The Inkwell,Romance
1149,15765,What's Love Got to Do with It,Drama
1150,15765,What's Love Got to Do with It,Music
1151,31643,Jimmy Hollywood,Comedy
1152,6,Judgment Night,Action
1153,6,Judgment Night,Thriller
1154,6,Judgment Night,Crime
1155,329,Jurassic Park,Adventure
1156,329,Jurassic Park,Science Fiction
1157,10909,Kalifornia,Thriller
1158,10909,Kalifornia,Crime
1159,507,Killing Zoe,Action
1160,507,Killing Zoe,Crime
1161,507,Killing Zoe,Drama
1162,507,Killing Zoe,Thriller
1163,34024,King of the Hill,Drama
1164,29918,Lassie,Action
1165,29918,Lassie,Adventure
1166,29918,Lassie,Drama
1167,29918,Lassie,Family
1168,9593,Last Action Hero,Adventure
1169,9593,Last Action Hero,Fantasy
1170,9593,Last Action Hero,Action
1171,9593,Last Action Hero,Comedy
1172,9593,Last Action Hero,Family
1173,42580,Life With Mikey,Comedy
1174,42580,Life With Mikey,Family
1175,22317,Lightning Jack,Action
1176,22317,Lightning Jack,Comedy
1177,22317,Lightning Jack,Western
1178,1413,M. Butterfly,Drama
1179,1413,M. Butterfly,Romance
1180,12121,Made in America,Comedy
1181,2246,Malice,Drama
1182,2246,Malice,Crime
1183,10502,The Man without a Face,Drama
1184,10440,Manhattan Murder Mystery,Comedy
1185,10440,Manhattan Murder Mystery,Mystery
1186,9516,Menace II Society,Drama
1187,9516,Menace II Society,Action
1188,9516,Menace II Society,Crime
1189,2320,Executive Decision,Action
1190,2320,Executive Decision,Adventure
1191,2320,Executive Decision,Drama
1192,2320,Executive Decision,Thriller
1193,5879,愛のコリーダ,Drama
1194,5879,愛のコリーダ,Romance
1195,83718,What Happened Was...,Thriller
1196,83718,What Happened Was...,Comedy
1197,83718,What Happened Was...,Drama
1198,83718,What Happened Was...,Romance
1199,11971,Much Ado About Nothing,Drama
1200,11971,Much Ado About Nothing,Comedy
1201,11971,Much Ado About Nothing,Romance
1202,2625,Mr. Jones,Drama
1203,2625,Mr. Jones,Romance
1204,31911,Mr. Wonderful,Comedy
1205,31911,Mr. Wonderful,Romance
1206,788,Mrs. Doubtfire,Comedy
1207,788,Mrs. Doubtfire,Drama
1208,788,Mrs. Doubtfire,Family
1209,21450,Naked,Comedy
1210,21450,Naked,Drama
1211,11231,The Next Karate Kid,Adventure
1212,41588,The New Age,Comedy
1213,41588,The New Age,Drama
1214,10447,No Escape,Action
1215,10447,No Escape,Drama
1216,10447,No Escape,Science Fiction
1217,10447,No Escape,Thriller
1218,31586,North,Comedy
1219,31586,North,Drama
1220,31586,North,Family
1221,31586,North,Fantasy
1222,31586,North,Science Fiction
1223,9300,Orlando,Romance
1224,9300,Orlando,Drama
1225,9300,Orlando,Fantasy
1226,9559,A Perfect World,Crime
1227,9559,A Perfect World,Drama
1228,9559,A Perfect World,Thriller
1229,9800,Philadelphia,Drama
1230,713,The Piano,Drama
1231,713,The Piano,Romance
1232,8291,Poetic Justice,Drama
1233,8291,Poetic Justice,Romance
1234,18133,The Program,Drama
1235,25557,The Puppet Masters,Horror
1236,25557,The Puppet Masters,Science Fiction
1237,25557,The Puppet Masters,Thriller
1238,22588,Radioland Murders,Comedy
1239,22588,Radioland Murders,Crime
1240,22588,Radioland Murders,Drama
1241,22588,Radioland Murders,Music
1242,22588,Radioland Murders,Mystery
1243,22588,Radioland Murders,Romance
1244,10872,The Ref,Comedy
1245,1245,The Remains of the Day,Drama
1246,1245,The Remains of the Day,Romance
1247,11858,Renaissance Man,Comedy
1248,11858,Renaissance Man,War
1249,7007,Rising Sun,Action
1250,7007,Rising Sun,Drama
1251,7007,Rising Sun,Thriller
1252,10467,The Road to Wellville,Comedy
1253,10467,The Road to Wellville,Romance
1254,5550,RoboCop 3,Action
1255,5550,RoboCop 3,Adventure
1256,5550,RoboCop 3,Crime
1257,5550,RoboCop 3,Science Fiction
1258,5550,RoboCop 3,Thriller
1259,8005,Robin Hood: Men in Tights,Comedy
1260,2088,Romeo Is Bleeding,Action
1261,2088,Romeo Is Bleeding,Crime
1262,2088,Romeo Is Bleeding,Drama
1263,2088,Romeo Is Bleeding,Thriller
1264,10412,Romper Stomper,Action
1265,10412,Romper Stomper,Drama
1266,10412,Romper Stomper,Thriller
1267,47889,Ruby in Paradise,Drama
1268,47889,Ruby in Paradise,Romance
1269,14534,Rudy,Drama
1270,56583,The Saint of Fort Washington,Drama
1271,41878,Les Nuits Fauves,Drama
1272,424,Schindler's List,Drama
1273,424,Schindler's List,History
1274,424,Schindler's List,War
1275,35233,The Scout,Comedy
1276,35233,The Scout,Drama
1277,14291,Searching for Bobby Fischer,Drama
1278,103413,Second Best,Drama
1279,11236,The Secret Garden,Drama
1280,11236,The Secret Garden,Family
1281,11236,The Secret Garden,Fantasy
1282,11592,Serial Mom,Comedy
1283,11592,Serial Mom,Crime
1284,11592,Serial Mom,Horror
1285,11592,Serial Mom,Thriller
1286,8850,The Shadow,Adventure
1287,8850,The Shadow,Fantasy
1288,8850,The Shadow,Action
1289,8850,The Shadow,Thriller
1290,8850,The Shadow,Science Fiction
1291,10445,Shadowlands,Drama
1292,10445,Shadowlands,Romance
1293,695,Short Cuts,Comedy
1294,695,Short Cuts,Drama
1295,43535,A Simple Twist of Fate,Drama
1296,43535,A Simple Twist of Fate,Family
1297,12519,Sirens,Comedy
1298,12519,Sirens,Drama
1299,23210,Six Degrees of Separation,Mystery
1300,23210,Six Degrees of Separation,Drama
1301,23210,Six Degrees of Separation,Comedy
1302,858,Sleepless in Seattle,Comedy
1303,858,Sleepless in Seattle,Drama
1304,858,Sleepless in Seattle,Romance
1305,867,Sliver,Drama
1306,867,Sliver,Thriller
1307,78,Blade Runner,Science Fiction
1308,78,Blade Runner,Drama
1309,78,Blade Runner,Thriller
1310,13203,Son in Law,Comedy
1311,13203,Son in Law,Drama
1312,13203,Son in Law,Romance
1313,10442,So I Married an Axe Murderer,Comedy
1314,10442,So I Married an Axe Murderer,Crime
1315,10442,So I Married an Axe Murderer,Romance
1316,11074,Striking Distance,Crime
1317,11074,Striking Distance,Action
1318,11074,Striking Distance,Mystery
1319,11074,Striking Distance,Thriller
1320,33367,Harem,History
1321,33367,Harem,Drama
1322,33367,Harem,Romance
1323,9607,Super Mario Bros.,Adventure
1324,9607,Super Mario Bros.,Comedy
1325,9607,Super Mario Bros.,Family
1326,9607,Super Mario Bros.,Fantasy
1327,17585,Surviving the Game,Action
1328,17585,Surviving the Game,Adventure
1329,17585,Surviving the Game,Thriller
1330,17585,Surviving the Game,Crime
1331,9057,Terminal Velocity,Action
1332,9057,Terminal Velocity,Thriller
1333,20967,Thirty Two Short Films About Glenn Gould,Drama
1334,20967,Thirty Two Short Films About Glenn Gould,Music
1335,10635,Threesome,Comedy
1336,10635,Threesome,Drama
1337,10635,Threesome,Family
1338,10635,Threesome,Romance
1339,9479,The Nightmare Before Christmas,Fantasy
1340,9479,The Nightmare Before Christmas,Animation
1341,9479,The Nightmare Before Christmas,Family
1342,10057,The Three Musketeers,Action
1343,10057,The Three Musketeers,Adventure
1344,10057,The Three Musketeers,Comedy
1345,11969,Tombstone,Action
1346,11969,Tombstone,Adventure
1347,11969,Tombstone,Drama
1348,11969,Tombstone,History
1349,11969,Tombstone,Western
1350,41590,Trial by Jury,Drama
1351,41590,Trial by Jury,Action
1352,41590,Trial by Jury,Thriller
1353,319,True Romance,Action
1354,319,True Romance,Thriller
1355,319,True Romance,Crime
1356,319,True Romance,Romance
1357,26408,The War Room,Documentary
1358,26408,The War Room,History
1359,15139,The Pagemaster,Fantasy
1360,15139,The Pagemaster,Science Fiction
1361,15139,The Pagemaster,Family
1362,15139,The Pagemaster,Animation
1363,161158,"Paris, France",Drama
1364,161158,"Paris, France",Comedy
1366,85247,Killer,Thriller
1367,85247,Killer,Drama
1368,85247,Killer,Romance
1369,11446,Welcome to the Dollhouse,Comedy
